property_id,listing_date,property_type,city,neighborhood_tier,zipcode_crime_rate,school_rating,distance_to_downtown_miles,walk_score,bedrooms,bathrooms,square_feet,lot_size_sqft,stories,garage_spaces,year_built,house_age,has_basement,has_pool,overall_condition,kitchen_quality,hvac_condition,roof_condition,renovation_year,years_since_renovation,days_on_market,listing_season,market_trend,interest_rate,has_fireplace,has_patio_deck,has_security_system,hoa_fees,sale_price,high_value_property
PROP_00002075,31-03-2023,Townhouse,Atlanta,Premium,1.05,6,5.8,44,6,4,3281,2774,3,0,1953,71,Yes,No,Good,Good,Fair,Needs Replacement,2002,22,57,Spring,Rising,6.93,Yes,Yes,No,0,1054574,Yes
PROP_00002076,17-03-2023,Single Family,Austin,Good,3.59,6,4.2,10,4,2,2611,7999,2,0,2010,14,Yes,Yes,Good,Basic,Good,Needs Replacement,,14,3,Summer,Rising,6.6,Yes,No,Yes,0,924156,Yes
PROP_00002077,07-03-2023,Single Family,Austin,Good,1.3,8,0.8,42,3,2,,11934,2,1,1943,81,No,No,Good,Premium,Fair,Fair,,81,16,Summer,Declining,7.33,Yes,Yes,No,0,812063,Yes
PROP_00002078,21-09-2023,Single Family,Austin,Good,0.9,9,14.2,87,4,1.5,1820,1361,2,2,1988,36,No,No,Fair,Premium,New,Fair,2010,14,29,Summer,Rising,5.82,No,Yes,Yes,0,707474,No
PROP_00002079,09-02-2023,Single Family,Austin,Average,4.88,8,13.8,49,4,2,2332,11373,2,2,1979,45,No,No,Excellent,Average,Old,Fair,2015,9,21,Winter,Rising,8.08,No,No,No,0,886046,Yes
PROP_00002080,04-10-2023,Condo,Phoenix,Good,1.81,5,10.4,61,2,1.5,1580,6040,2,0,1998,26,No,No,Fair,Average,Fair,Fair,,26,2,Spring,Stable,5.43,Yes,Yes,No,0,594483,No
PROP_00002081,14-06-2023,Single Family,Atlanta,Premium,7.62,9,2.5,59,3,3,1947,7397,2,2,1976,48,No,No,Good,Good,Old,New,,48,24,Spring,Stable,6.5,Yes,No,No,449,822705,Yes
PROP_00002082,30-03-2023,Single Family,Atlanta,Average,1.23,5,0.9,40,3,1.5,,26994,3,2,1972,52,No,No,Good,Average,Good,New,2004,20,26,Summer,Rising,6.79,Yes,Yes,Yes,0,832055,Yes
PROP_00002083,04-04-2023,Townhouse,Austin,Premium,3.71,7,7.7,34,3,3,2035,1000,2,1,1988,36,Yes,Yes,Fair,Good,New,New,,36,11,Winter,Rising,6.16,No,Yes,Yes,0,862978,Yes
PROP_00002084,28-09-2023,Condo,Austin,Good,3.21,4,6.6,76,4,1,2538,1861,1,2,1988,36,Yes,No,Good,Good,Good,Good,2004,20,89,Fall,Stable,6.03,No,No,Yes,0,785235,Yes
PROP_00002085,24-01-2023,Single Family,Denver,Average,1.47,6,6.2,61,4,2,2256,4482,2,2,2002,22,No,No,Good,Basic,Old,Fair,2006,18,17,Spring,Stable,7.63,No,Yes,No,356,698061,No
PROP_00002086,21-12-2023,Condo,Seattle,Developing,3.32,6,19.2,48,3,2.5,2180,8797,1,1,1972,52,No,No,Fair,Good,Good,Good,,52,3,Spring,Rising,7.11,No,Yes,No,221,583134,No
PROP_00002087,10-07-2023,Condo,Atlanta,Good,1.62,5,2.3,66,2,3,1349,1889,3,2,1967,57,Yes,No,Good,Basic,New,Good,,57,68,Spring,Stable,6.9,No,No,No,0,535372,No
PROP_00002088,13-01-2023,Single Family,Phoenix,Good,2.09,8,0.7,38,3,2,1592,1735,2,1,2006,18,No,No,Good,Good,Good,Needs Replacement,,18,41,Summer,Stable,6.22,Yes,Yes,Yes,0,621471,No
PROP_00002089,13-07-2023,Multi-Family,Denver,Average,1.08,7,0.5,35,1,2,989,12330,2,3,1969,55,Yes,Yes,Fair,Average,Good,New,,55,74,Summer,Declining,6.13,No,Yes,Yes,0,531421,No
PROP_00002090,25-04-2023,Single Family,Denver,Good,0.31,6,3.6,62,3,1.5,1998,4242,2,0,1948,76,No,Yes,Excellent,Average,New,Good,,76,10,Summer,Rising,6.37,Yes,Yes,Yes,0,701862,No
PROP_00002091,03-03-2023,Townhouse,Austin,Good,1.29,10,24.1,13,3,2.5,2148,13318,1,0,2004,20,No,No,Fair,Average,New,Fair,,20,51,Winter,Stable,6.4,Yes,No,Yes,0,875015,Yes
PROP_00002092,01-01-2023,Single Family,Seattle,Average,0.98,7,2.5,78,3,2.5,2120,3180,3,1,2003,21,Yes,No,Fair,Good,Good,New,,21,21,Winter,Rising,6.85,No,No,No,0,770726,No
PROP_00002093,15-01-2023,Multi-Family,Austin,Average,2.06,5,1.6,49,3,2,1904,21062,2,1,2007,17,Yes,No,Fair,Premium,New,Fair,2010,14,1,Spring,Rising,6.71,Yes,Yes,No,382,881978,Yes
PROP_00002094,14-09-2023,Single Family,Denver,Premium,0.39,10,11.4,94,3,4,1726,1011,2,3,1984,40,Yes,No,Good,Average,Good,Good,,40,93,Spring,Rising,6.82,No,Yes,Yes,0,861289,Yes
PROP_00002095,09-04-2023,Condo,Atlanta,Developing,2.82,9,6.8,58,4,2.5,2795,12957,1,2,1972,52,No,Yes,Fair,Good,Good,Needs Replacement,,52,3,Fall,Rising,6.05,No,Yes,No,0,803448,Yes
PROP_00002096,27-07-2023,Single Family,Seattle,Developing,1.37,4,9.7,66,3,2.5,2175,22159,1,3,1967,57,No,No,Good,Average,Fair,New,,57,11,Winter,Stable,5.32,No,No,No,0,710796,No
PROP_00002097,12-11-2023,Townhouse,Austin,Good,1.32,4,28.5,10,2,3,1677,14836,1,2,2010,14,Yes,No,Good,Average,Fair,Needs Replacement,,14,15,Summer,Rising,7.09,Yes,Yes,Yes,0,918801,Yes
PROP_00002098,19-06-2023,Single Family,Phoenix,Average,2.23,9,21.6,62,4,2.5,2305,1000,1,2,1993,31,No,No,Fair,Good,New,Fair,2001,23,34,Spring,Rising,6.76,No,Yes,Yes,0,800113,Yes
PROP_00002099,16-02-2023,Condo,Seattle,Good,6.61,9,6.6,39,3,3.5,2255,4438,1,2,2017,7,Yes,No,Fair,Good,Good,Fair,2022,2,5,Summer,Stable,5.29,Yes,Yes,Yes,267,1091360,Yes
PROP_00002100,26-10-2023,Single Family,Atlanta,Good,1.1,8,1,43,2,2,1497,7306,2,2,1990,34,Yes,No,Fair,Average,New,Fair,,34,8,Fall,Stable,6,Yes,Yes,Yes,345,663048,No
PROP_00002101,13-11-2023,Multi-Family,Denver,Premium,6.67,6,6.2,48,3,3,1970,15244,1,2,1962,62,No,Yes,Poor,Average,Fair,Fair,2017,7,14,Winter,Stable,7.09,Yes,Yes,Yes,0,712409,No
PROP_00002102,06-08-2023,Condo,Denver,Good,1.48,10,12.4,47,3,2.5,2005,4115,1,1,1959,65,No,No,Fair,Average,New,New,2003,21,2,Fall,Stable,5.19,Yes,No,Yes,0,721963,No
PROP_00002103,14-12-2023,Townhouse,Austin,Good,2.63,8,18.5,48,4,3.5,2934,11359,2,3,1996,28,No,No,Fair,Premium,Good,New,,28,97,Fall,Rising,6.66,Yes,No,No,0,1134070,Yes
PROP_00002104,29-09-2023,Single Family,Seattle,Developing,0.63,7,21.1,19,4,4,2747,3503,1,1,1989,35,Yes,Yes,Fair,Good,Old,Fair,,35,95,Summer,Rising,6.34,No,Yes,No,255,997881,Yes
PROP_00002105,03-02-2023,Condo,Phoenix,Good,7.4,3,1.1,62,3,1.5,2077,3549,1,2,2011,13,Yes,No,Excellent,Average,Good,Needs Replacement,2011,13,30,Spring,Stable,7.06,Yes,No,Yes,0,705805,No
PROP_00002106,24-06-2023,Townhouse,Phoenix,Average,1,7,6.5,68,3,3,1711,1369,2,1,1987,37,No,No,Good,Premium,Good,Fair,2002,22,101,Summer,Rising,7.29,Yes,Yes,No,232,645013,No
PROP_00002107,19-01-2023,Condo,Denver,Developing,0.31,7,1.8,56,6,3.5,3147,7783,2,2,1955,69,Yes,Yes,Good,Average,New,Good,2018,6,101,Winter,Stable,6.59,Yes,Yes,No,0,893967,Yes
PROP_00002108,08-11-2023,Single Family,Austin,Developing,2.94,5,14.2,38,4,1.5,2766,7573,2,1,1989,35,Yes,No,Good,Good,New,Fair,,35,102,Winter,Rising,7.01,Yes,No,Yes,0,985663,Yes
PROP_00002109,03-03-2023,Single Family,Atlanta,Good,2.08,10,14.7,55,2,3.5,1382,4541,1,1,1957,67,No,No,Good,Basic,Good,Fair,2014,10,24,Fall,Declining,5.66,Yes,No,No,180,579427,No
PROP_00002110,28-10-2023,Condo,Phoenix,Good,2.01,5,1.2,43,5,3,,10471,2,0,1990,34,No,No,Good,Average,Good,Needs Replacement,2000,24,6,Winter,Stable,6.65,No,Yes,Yes,160,976190,Yes
PROP_00002111,06-05-2023,Condo,Austin,Average,0.51,7,14.2,87,5,2,3055,7662,3,1,1956,68,Yes,Yes,Good,Average,New,Good,2018,6,3,Fall,Rising,4.91,No,Yes,No,311,879428,Yes
PROP_00002112,05-07-2023,Townhouse,Seattle,Average,1.27,6,0.9,97,3,4,2000,17238,2,2,1943,81,No,Yes,Good,Average,Good,Good,,81,1,Fall,Declining,6.84,No,No,No,336,710883,No
PROP_00002113,04-12-2023,Single Family,Austin,Good,0.78,8,25.6,20,3,2,,1172,2,2,1995,29,No,No,Good,Average,New,Good,,29,12,Winter,Rising,7.6,Yes,Yes,No,0,746287,No
PROP_00002114,09-09-2023,Single Family,Denver,Average,2.5,9,3.4,56,4,2,2048,20305,1,1,2018,6,No,No,Fair,Average,Good,New,,6,6,Spring,Stable,6.1,No,No,No,0,918916,Yes
PROP_00002115,06-04-2023,Single Family,Seattle,Average,3.72,10,8.8,36,4,3,2624,50000,2,1,1982,42,No,No,Good,Good,New,Fair,2001,23,49,Winter,Rising,7.12,Yes,Yes,No,0,1131843,Yes
PROP_00002116,25-12-2023,Single Family,Austin,Good,0.75,6,4,62,3,2,2907,1000,2,2,2004,20,Yes,No,Fair,Average,Fair,Needs Replacement,,20,115,Winter,Stable,7.39,No,Yes,No,0,824659,Yes
PROP_00002117,13-12-2023,Multi-Family,Austin,Average,0.36,8,5.9,61,2,3,1150,1000,2,2,1969,55,No,No,Fair,Average,Good,Fair,,55,19,Winter,Rising,5.87,No,Yes,Yes,0,567083,No
PROP_00002118,28-07-2023,Condo,Seattle,Average,1.03,9,17.8,23,4,3,2261,2898,1,2,1964,60,No,No,Good,Basic,New,Good,2013,11,1,Spring,Declining,6.75,Yes,No,Yes,0,681264,No
PROP_00002119,25-08-2023,Condo,Austin,Developing,3.59,6,5.5,56,4,2,2896,11976,3,2,1950,74,No,Yes,Fair,Good,New,New,,74,53,Spring,Stable,5.18,No,Yes,Yes,0,704695,No
PROP_00002120,16-07-2023,Townhouse,Austin,Average,0.19,8,0.6,76,4,2,2369,9041,1,2,1985,39,No,No,Fair,Good,Fair,Fair,,39,6,Spring,Rising,7.46,Yes,Yes,No,287,725995,No
PROP_00002121,25-05-2023,Single Family,Denver,Average,0.91,5,2.5,30,3,2.5,2136,1000,1,0,1950,74,No,No,Excellent,Good,Good,New,,74,13,Fall,Rising,5.82,No,Yes,Yes,0,607078,No
PROP_00002122,04-04-2023,Condo,Austin,Average,1.46,9,14.7,49,3,3,2714,1222,2,2,1977,47,No,No,Excellent,Good,New,Fair,,47,162,Spring,Rising,6.15,Yes,Yes,No,0,869671,Yes
PROP_00002123,10-04-2023,Single Family,Denver,Average,1.18,6,7.6,54,2,3,1317,14761,2,1,2021,3,No,No,Good,Premium,Old,Fair,,3,56,Fall,Stable,7.98,Yes,Yes,No,0,793690,Yes
PROP_00002124,28-10-2023,Condo,Austin,Average,0.12,7,0.5,73,3,2,1807,4596,2,1,1952,72,Yes,No,Good,Basic,Fair,New,2001,23,20,Spring,Rising,7.28,Yes,Yes,No,298,627689,No
PROP_00002125,26-12-2023,Single Family,Phoenix,Developing,0.67,9,6.6,53,4,2,2040,19417,2,3,1997,27,Yes,No,Good,Good,Fair,Good,,27,10,Winter,Rising,6.31,Yes,No,Yes,0,790726,Yes
PROP_00002126,12-07-2023,Single Family,Phoenix,Good,2.85,6,6.9,69,2,3,1857,28507,3,0,1968,56,Yes,No,Good,Average,Good,Good,2012,12,35,Summer,Rising,5.96,No,No,No,0,748858,No
PROP_00002127,14-04-2023,Condo,Phoenix,Good,7.86,6,4.8,70,4,1,2591,9759,2,3,2008,16,Yes,No,Good,Premium,New,Good,2003,21,6,Spring,Stable,6.69,No,No,No,252,968560,Yes
PROP_00002128,25-12-2023,Condo,Seattle,Average,0.05,4,10.5,45,3,2,2066,20346,1,2,1966,58,No,No,Fair,Good,Good,Good,,58,30,Spring,Stable,7.41,Yes,No,Yes,0,667339,No
PROP_00002129,23-07-2023,Condo,Austin,Average,2.34,6,9.1,58,3,2,2493,1000,3,2,2001,23,No,No,Good,Average,Good,New,,23,7,Spring,Stable,6.36,Yes,Yes,No,229,738251,No
PROP_00002130,20-03-2023,Condo,Denver,Good,1.07,7,11.2,49,4,2.5,1897,1385,1,3,1992,32,Yes,Yes,Fair,Average,Fair,Good,,32,1,Fall,Stable,6.11,Yes,Yes,Yes,67,734942,No
PROP_00002131,15-07-2023,Townhouse,Austin,Premium,5.66,9,14.1,10,3,1.5,2525,9034,3,3,1982,42,Yes,No,Excellent,Average,Good,Good,,42,71,Spring,Stable,6.61,Yes,No,No,0,983713,Yes
PROP_00002132,23-11-2023,Townhouse,Atlanta,Good,3.85,8,16.6,27,2,4,1337,1057,1,1,2010,14,Yes,Yes,Excellent,Average,Good,Good,,14,35,Fall,Declining,5.9,No,Yes,No,208,748225,No
PROP_00002133,11-04-2023,Condo,Denver,Good,4.4,7,8,58,3,1.5,2683,14399,2,3,1971,53,Yes,No,Good,Average,Fair,Good,,53,3,Summer,Rising,7.33,Yes,Yes,No,0,825508,Yes
PROP_00002134,16-05-2023,Condo,Phoenix,Good,12.83,8,12.8,26,3,2.5,2324,1000,2,3,2017,7,No,Yes,Fair,Average,New,Good,,2,29,Spring,Stable,5.72,Yes,Yes,No,203,896824,Yes
PROP_00002135,13-04-2023,Townhouse,Seattle,Average,1.04,7,23.5,74,4,2.5,2152,4241,2,1,2013,11,No,No,Good,Average,Good,Fair,2019,5,19,Summer,Rising,6.43,No,Yes,No,0,903216,Yes
PROP_00002136,20-01-2023,Townhouse,Atlanta,Developing,16.31,9,7.1,52,5,2.5,2620,1499,2,3,1941,83,No,No,Fair,Good,New,New,2018,6,30,Spring,Stable,7.08,No,Yes,Yes,0,577402,No
PROP_00002137,06-05-2023,Condo,Austin,Average,0.15,7,2.5,49,3,3.5,1807,4058,2,2,1955,69,No,No,Good,Premium,Old,New,2021,3,23,Summer,Stable,6.68,Yes,No,Yes,265,655112,No
PROP_00002138,18-04-2023,Single Family,Phoenix,Premium,0.03,8,4.6,74,3,2,1645,17563,2,3,1940,84,Yes,No,Good,Good,Fair,Good,,84,15,Winter,Stable,5.27,No,Yes,Yes,0,597699,No
PROP_00002139,28-01-2023,Single Family,Seattle,Average,1.13,8,0.5,66,4,4,2699,2525,2,3,2008,16,No,No,Excellent,Premium,Good,Needs Replacement,2002,22,94,Fall,Stable,7.02,No,No,No,0,1088181,Yes
PROP_00002140,31-12-2023,Single Family,Seattle,Average,2.8,7,4,73,3,3,1369,10768,2,2,2017,7,No,No,Poor,Good,Fair,Fair,2019,5,1,Fall,Rising,7.27,Yes,No,No,226,754253,No
PROP_00002141,26-08-2023,Condo,Seattle,Good,0.52,7,4.3,42,2,2,1239,3166,1,3,2016,8,No,No,Good,Good,Old,Good,2020,4,29,Spring,Stable,6.26,Yes,No,No,0,717723,No
PROP_00002142,24-12-2023,Single Family,Austin,Average,0.34,10,1.8,59,3,2.5,2378,7052,2,1,1948,76,No,No,Excellent,Average,Good,New,,76,12,Spring,Stable,5.7,No,No,No,0,716558,No
PROP_00002143,13-01-2023,Single Family,Denver,Average,2.61,7,7.7,10,4,1,2021,1000,1,2,2019,5,Yes,No,Good,Premium,Good,Good,2014,10,10,Fall,Declining,7,No,No,Yes,0,893176,Yes
PROP_00002144,03-10-2023,Single Family,Austin,Average,0.02,6,2.1,68,1,2,1545,16618,2,3,1961,63,No,Yes,Excellent,Premium,New,Needs Replacement,,63,30,Spring,Rising,7.31,No,No,No,0,673199,No
PROP_00002145,04-10-2023,Townhouse,Atlanta,Average,0.67,7,21.9,58,3,2,1978,4070,2,0,1989,35,No,No,Good,Average,Fair,Fair,2012,12,1,Summer,Rising,6.57,No,No,No,0,628742,No
PROP_00002146,23-04-2023,Single Family,Austin,Good,1.62,9,0.7,44,3,1.5,2242,19646,3,0,2019,5,Yes,Yes,Good,Basic,Old,Good,2009,15,58,Spring,Stable,6.95,No,Yes,No,0,1072932,Yes
PROP_00002147,23-11-2023,Townhouse,Denver,Developing,0.49,8,0.6,100,3,3.5,,9837,1,2,1988,36,Yes,Yes,Good,Premium,Good,Fair,,36,1,Fall,Declining,5.74,No,Yes,No,265,869177,Yes
PROP_00002148,17-12-2023,Single Family,Denver,Average,3.02,6,5.3,39,5,2,3015,1553,2,3,1997,27,No,No,Fair,Good,Old,Needs Replacement,,27,57,Winter,Stable,5.41,Yes,Yes,Yes,0,888397,Yes
PROP_00002149,28-08-2023,Condo,Seattle,Premium,4.17,7,17.1,66,2,2,1297,9410,2,0,1957,67,No,No,Good,Average,Good,Good,2023,1,18,Fall,Rising,6.52,Yes,Yes,Yes,286,734176,No
PROP_00002150,04-03-2023,Single Family,Atlanta,Good,2.11,6,4.9,38,5,1.5,2629,1000,1,3,1950,74,No,No,Fair,Good,Fair,Good,2000,24,15,Spring,Rising,7.5,No,Yes,No,210,656512,No
PROP_00002151,12-03-2023,Townhouse,Denver,Premium,1.44,5,15.6,49,4,2.5,2661,19015,2,0,2006,18,No,No,Good,Good,Good,Fair,2021,3,27,Fall,Stable,8.13,No,Yes,Yes,0,1065736,Yes
PROP_00002152,13-03-2023,Condo,Denver,Average,2.26,8,5.5,51,4,4,2164,4822,2,2,1979,45,No,No,Excellent,Premium,Old,Good,2004,20,1,Summer,Declining,6.64,No,Yes,No,0,901840,Yes
PROP_00002153,20-02-2023,Single Family,Atlanta,Good,0.86,7,23,71,4,2,2325,9992,1,2,1998,26,No,No,Good,Premium,Good,Good,,26,4,Winter,Declining,5.12,No,Yes,No,0,829926,Yes
PROP_00002154,29-09-2023,Townhouse,Phoenix,Average,6.98,7,0.8,23,3,4,1711,1000,2,0,1979,45,No,No,Excellent,Good,Good,Fair,2012,12,19,Summer,Stable,6.69,No,No,No,272,597000,No
PROP_00002155,30-10-2023,Single Family,Seattle,Average,0.38,6,0.5,67,3,2,1598,5950,2,2,2012,12,No,Yes,Good,Good,New,New,,12,36,Summer,Stable,7.1,No,Yes,No,223,805089,Yes
PROP_00002156,19-06-2023,Townhouse,Austin,Average,1.96,6,10.6,63,4,1.5,2250,4245,3,2,1969,55,No,Yes,Fair,Average,Good,New,2009,15,137,Summer,Declining,6.27,Yes,No,No,0,760098,No
PROP_00002157,28-12-2023,Single Family,Seattle,Average,3.65,9,1,47,4,2,2342,3065,1,3,1979,45,No,Yes,Fair,Good,Good,Good,,45,26,Winter,Stable,6.64,No,Yes,No,109,871158,Yes
PROP_00002158,01-08-2023,Townhouse,Austin,Average,0.29,7,10.9,88,3,2,2067,4452,2,1,1957,67,Yes,Yes,Fair,Average,Good,New,2005,19,18,Spring,Rising,6.56,No,No,No,234,659237,No
PROP_00002159,21-12-2023,Condo,Denver,Developing,0.76,6,5.5,50,3,2.5,2065,21183,2,2,1967,57,No,No,Fair,Basic,New,Fair,2015,9,30,Summer,Rising,6.34,Yes,Yes,No,431,701501,No
PROP_00002160,29-03-2023,Single Family,Denver,Good,0.25,7,2.1,99,3,3,2418,7184,3,0,1943,81,No,No,Fair,Basic,Fair,Good,2015,9,1,Spring,Rising,5.53,Yes,Yes,No,203,666005,No
PROP_00002161,11-06-2023,Multi-Family,Atlanta,Developing,3.29,8,3.3,68,4,2,2838,5531,2,2,1988,36,Yes,Yes,Good,Average,Good,Needs Replacement,,36,23,Winter,Stable,6.79,No,No,Yes,0,843775,Yes
PROP_00002162,11-04-2023,Single Family,Denver,Developing,0.69,8,1.5,53,4,2,2161,3263,2,2,1995,29,No,No,Excellent,Good,Good,Good,,29,13,Winter,Rising,6.59,Yes,Yes,Yes,0,803107,Yes
PROP_00002163,20-02-2023,Single Family,Phoenix,Premium,0.25,8,1.7,68,2,2.5,1522,1000,2,2,1944,80,Yes,No,Good,Good,Good,Good,,80,16,Winter,Stable,7.39,No,Yes,Yes,334,595971,No
PROP_00002164,18-10-2023,Single Family,Phoenix,Good,3.22,8,1.6,55,6,2.5,3403,13637,2,2,2004,20,Yes,No,Fair,Good,Old,Needs Replacement,,16,52,Winter,Declining,5.53,No,No,Yes,274,1062744,Yes
PROP_00002165,13-06-2023,Condo,Austin,Average,2.02,8,7.3,71,4,2,2820,12020,2,2,2020,4,No,No,Good,Good,New,Needs Replacement,,4,42,Summer,Stable,6.76,No,No,Yes,0,1052756,Yes
PROP_00002166,26-10-2023,Condo,Phoenix,Average,0.78,10,7,57,2,2.5,1475,11151,2,2,1979,45,Yes,No,Fair,Good,New,Good,,45,12,Summer,Stable,5.63,Yes,No,No,0,504739,No
PROP_00002167,01-12-2023,Single Family,Atlanta,Average,1.4,7,8.6,68,5,2,3154,5598,2,1,1985,39,No,No,Excellent,Basic,Good,New,2005,19,83,Spring,Stable,5.78,Yes,Yes,No,,865184,Yes
PROP_00002168,23-04-2023,Single Family,Seattle,Average,4.33,10,6.1,52,4,1.5,2580,21447,1,3,2004,20,No,Yes,Fair,Premium,Fair,Fair,,20,17,Winter,Stable,6.12,No,Yes,No,210,1078196,Yes
PROP_00002169,22-09-2023,Condo,Phoenix,Average,1.76,10,3.8,34,3,2,1940,1032,2,1,2003,21,No,No,Fair,Good,Fair,Fair,,21,11,Spring,Stable,6.09,No,Yes,Yes,0,741906,No
PROP_00002170,22-05-2023,Single Family,Austin,Premium,0.23,5,2.9,56,3,1.5,1691,9881,2,2,2005,19,No,No,Good,Average,New,New,,19,1,Spring,Stable,5.7,Yes,Yes,Yes,0,926652,Yes
PROP_00002171,13-11-2023,Townhouse,Denver,Good,2.23,7,0.6,44,4,3,2621,1339,2,1,1970,54,No,No,Fair,Basic,New,Good,,54,48,Spring,Rising,6.78,No,Yes,Yes,315,839147,Yes
PROP_00002172,27-06-2023,Single Family,Austin,Good,5.98,6,10.7,82,3,1.5,2161,3712,2,2,1951,73,Yes,No,Excellent,Average,Good,Fair,,73,67,Spring,Stable,6.24,No,Yes,No,0,779709,No
PROP_00002173,28-12-2023,Townhouse,Atlanta,Average,1.9,7,15.6,39,1,2,1264,1000,1,2,2009,15,No,No,Good,Average,Good,Good,2014,10,84,Summer,Stable,8.02,Yes,No,No,234,609000,No
PROP_00002174,16-02-2023,Townhouse,Seattle,Good,0.59,8,9.8,52,2,2,,3907,1,2,1943,81,No,No,Good,Premium,Good,Good,,81,47,Spring,Rising,6.68,No,Yes,No,472,566114,No
PROP_00002175,19-09-2023,Condo,Phoenix,Developing,11.84,7,0.5,40,2,1.5,1620,14279,2,3,1965,59,Yes,No,Good,Average,Fair,Good,2017,7,19,Spring,Stable,7.22,No,No,No,0,541070,No
PROP_00002176,25-08-2023,Condo,Denver,Average,0.14,7,3.7,77,4,2,2522,9154,2,0,1959,65,Yes,Yes,Fair,Average,Fair,New,2015,9,17,Fall,Rising,7.7,Yes,No,Yes,0,856197,Yes
PROP_00002177,20-04-2023,Condo,Phoenix,Average,5.92,7,18,50,5,3.5,2666,20494,2,2,1977,47,Yes,No,Fair,Average,Good,New,2013,11,55,Spring,Rising,7.45,No,Yes,Yes,0,889104,Yes
PROP_00002178,19-03-2023,Single Family,Austin,Premium,1.04,7,8.6,27,3,1,2287,1000,1,2,1967,57,No,No,Good,Good,Old,Good,,57,95,Spring,Stable,7.24,No,Yes,No,314,672544,No
PROP_00002179,24-03-2023,Single Family,Austin,Average,1.23,8,23.6,50,5,3,3104,10663,3,1,1991,33,Yes,No,Good,Good,New,New,,33,27,Fall,Stable,6.2,Yes,Yes,No,0,1033603,Yes
PROP_00002180,25-07-2023,Single Family,Seattle,Developing,12.39,9,6.7,83,2,2.5,1073,13257,1,1,1972,52,No,No,Good,Average,Fair,Good,2018,6,23,Winter,Rising,7.33,No,Yes,No,0,653112,No
PROP_00002181,19-07-2023,Single Family,Atlanta,Average,2.23,8,4.1,61,3,2,2169,3226,1,2,1976,48,Yes,No,Fair,Average,Good,Needs Replacement,,48,33,Winter,Stable,7.1,No,No,No,0,579988,No
PROP_00002182,03-02-2023,Single Family,Denver,Good,4.09,7,4.6,69,4,3.5,2906,1394,1,3,1978,46,No,No,Fair,Average,Old,New,,46,9,Summer,Rising,6.57,No,No,No,164,891662,Yes
PROP_00002183,08-01-2023,Townhouse,Denver,Average,3.22,10,5.6,56,3,3.5,1957,1000,2,3,1981,43,No,No,Good,Average,Good,Good,,43,9,Summer,Stable,6.41,Yes,Yes,Yes,158,683940,No
PROP_00002184,17-09-2023,Single Family,Seattle,Premium,2.99,7,3.2,61,3,2.5,2195,1000,1,3,1986,38,No,No,Good,Good,New,Fair,2015,9,2,Winter,Stable,7.29,No,Yes,Yes,294,875634,Yes
PROP_00002185,24-08-2023,Single Family,Atlanta,Average,0.74,6,8.6,47,3,3,1593,10135,2,1,1999,25,Yes,No,Fair,Average,New,Needs Replacement,,25,21,Summer,Rising,6.9,No,Yes,No,0,671830,No
PROP_00002186,16-01-2023,Single Family,Phoenix,Developing,5.69,10,14.9,10,5,2,2838,3222,2,0,1961,63,Yes,No,Good,Average,New,Good,,63,29,Spring,Declining,7.46,No,No,No,0,767799,No
PROP_00002187,20-01-2023,Single Family,Austin,Average,0.17,5,23,55,3,1,2460,7104,1,3,1950,74,Yes,No,Good,Good,Good,Good,2006,18,43,Winter,Rising,5.46,No,Yes,No,395,692176,No
PROP_00002188,05-11-2023,Townhouse,Austin,Average,6.38,7,40,86,4,2.5,2062,2221,1,2,1948,76,No,No,Good,Basic,Good,New,,76,21,Spring,Stable,6.75,Yes,Yes,No,0,688465,No
PROP_00002189,17-09-2023,Single Family,Atlanta,Good,1.76,7,6.7,58,3,1.5,2291,48967,2,0,2003,21,No,No,Good,Average,Old,Fair,2002,22,13,Spring,Stable,5.74,No,Yes,No,0,1034884,Yes
PROP_00002190,13-03-2023,Condo,Phoenix,Average,7.23,7,34.7,47,2,3,1547,3867,3,2,2004,20,No,No,Fair,Average,Good,Fair,,20,25,Spring,Stable,7.57,Yes,Yes,Yes,0,559952,No
PROP_00002191,01-10-2023,Condo,Denver,Good,1.6,6,1.3,60,3,2.5,2026,9082,2,0,2001,23,Yes,No,Good,Premium,Fair,Good,,23,87,Summer,Stable,6.93,No,Yes,Yes,0,910579,Yes
PROP_00002192,30-06-2023,Single Family,Phoenix,Average,1.1,8,10.3,30,3,2.5,1668,2611,2,0,2017,7,No,No,Fair,Good,Good,Fair,,7,131,Summer,Rising,6.37,No,Yes,No,237,679907,No
PROP_00002193,16-10-2023,Townhouse,Denver,Good,0.82,5,1,48,3,3,1559,1000,1,2,2015,9,No,No,Good,Good,New,Good,2016,8,27,Winter,Rising,6.27,No,Yes,No,0,835306,Yes
PROP_00002194,28-01-2023,Townhouse,Austin,Developing,10.5,8,3.2,29,4,2.5,2488,1000,3,1,1976,48,Yes,No,Good,Basic,Fair,Good,2023,1,69,Spring,Rising,7.77,No,Yes,No,337,824892,Yes
PROP_00002195,08-06-2023,Single Family,Seattle,Developing,3.63,10,10.5,15,3,1.5,2029,7689,1,2,1946,78,No,No,Good,Average,New,Fair,,78,18,Summer,Stable,7.37,No,Yes,No,0,594860,No
